satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,cluster
0.66,0.66,4,255,5,0,0,0,7,1,0
0.36,0.69,3,98,2,0,0,0,7,1,0
0.61,0.63,4,146,4,1,0,0,7,1,0
0.71,0.7,4,213,3,0,0,0,7,1,0
0.6,0.99,4,160,3,0,0,0,7,1,0
0.95,0.57,3,238,3,0,0,0,0,1,0
0.65,0.9,3,241,3,0,0,0,0,1,0
0.9,0.7,3,223,2,0,0,0,0,1,0
0.59,0.8,3,258,3,1,0,0,0,1,0
0.88,0.55,4,205,4,0,0,0,6,1,0
0.63,0.83,4,243,4,0,0,0,6,1,0
0.53,0.61,4,198,2,0,0,0,6,1,0
0.63,0.64,4,178,3,0,0,0,6,1,0
0.96,0.76,4,158,3,0,0,0,0,1,0
0.7,0.73,3,194,2,0,0,0,1,1,0
0.73,0.36,4,253,2,1,0,0,1,1,0
0.94,0.8,4,228,2,0,0,0,1,1,0
0.82,0.58,5,227,3,0,0,0,1,1,0
0.44,0.63,3,162,2,0,0,0,1,1,0
0.6,0.75,4,144,2,0,0,0,7,1,0
0.52,0.63,5,241,3,0,0,0,7,1,0
0.86,0.63,3,271,2,0,0,0,7,1,0
0.86,0.95,4,184,3,0,0,0,7,1,0
0.76,0.58,3,262,2,0,0,0,7,1,0
0.79,0.77,6,233,6,0,0,0,7,1,0
0.35,0.52,3,155,3,0,0,0,7,1,0
0.99,0.86,3,166,2,0,0,0,8,1,0
0.51,0.83,5,161,3,0,0,0,0,1,0
0.65,0.96,2,246,2,1,0,0,0,1,0
0.52,0.41,3,283,3,0,0,0,0,1,0
0.77,0.7,3,145,2,0,0,0,6,1,0
0.42,0.77,3,270,3,0,0,0,6,1,0
0.68,0.79,4,273,4,0,0,0,6,1,0
0.83,0.92,4,187,6,1,0,0,6,1,0
0.75,0.57,3,158,2,1,0,0,1,1,0
0.77,0.96,3,232,2,1,0,0,1,1,0
0.65,0.97,3,198,3,0,0,0,1,1,0
0.44,0.58,2,157,2,0,0,0,7,1,0
0.5,0.96,4,274,3,0,0,0,7,1,0
0.62,0.6,4,170,2,0,0,0,7,1,0
0.62,0.51,4,208,2,1,0,0,7,1,0
0.96,0.61,4,199,3,0,0,0,7,1,0
0.98,0.96,4,253,3,0,0,0,7,1,0
0.52,0.57,4,239,3,0,0,0,7,1,0
0.56,0.77,5,279,4,0,0,0,7,1,0
0.76,0.81,4,193,3,1,0,0,2,1,0
0.39,0.58,3,152,3,1,0,0,2,1,0
0.84,0.93,3,242,4,0,0,0,3,1,0
0.81,0.62,4,197,3,0,0,0,3,1,0
0.51,0.51,5,222,4,0,0,0,3,1,0
0.87,0.75,3,222,3,0,0,0,3,1,0
0.69,0.97,4,264,3,0,0,0,9,1,0
0.44,0.53,3,132,3,1,0,0,9,1,0
0.85,0.55,5,182,3,0,0,0,9,1,0
0.91,0.74,6,253,2,0,0,0,9,1,0
0.72,0.52,3,143,4,1,0,0,8,1,0
0.77,0.8,3,147,3,0,0,0,0,1,0
0.55,0.72,3,204,2,0,0,0,6,1,0
0.7,0.73,5,151,2,0,0,0,6,1,0
0.95,0.49,3,158,2,0,0,0,1,1,0
0.84,0.45,3,263,2,0,0,0,1,1,0
0.8,0.68,3,160,3,0,0,0,1,1,0
0.57,0.55,2,173,2,0,0,0,1,1,0
0.98,0.63,3,169,2,0,0,0,5,1,0
0.95,0.62,3,161,3,0,0,0,7,1,0
0.8,0.65,4,172,3,1,0,0,2,1,0
0.52,0.7,3,257,3,0,0,0,8,1,0
0.94,0.74,4,224,5,0,0,0,7,1,0
0.51,0.62,2,186,2,0,0,0,7,1,0
0.41,0.75,4,199,3,0,0,0,7,1,0
0.98,0.99,3,235,3,0,0,0,7,1,0
0.96,0.55,5,211,2,0,0,0,7,1,0
0.55,0.97,4,136,4,0,0,0,7,1,0
0.99,0.71,4,155,3,0,0,0,7,1,0
0.51,0.98,4,269,3,0,0,0,2,1,0
0.74,0.9,3,285,3,0,0,0,2,1,0
0.81,0.87,5,241,3,0,0,0,2,1,0
0.51,0.87,3,180,4,0,0,0,3,1,0
0.53,0.55,5,224,2,1,0,0,3,1,0
0.67,0.48,6,107,2,1,0,0,3,1,0
0.68,0.64,2,167,2,0,0,0,3,1,0
0.69,0.63,3,137,3,0,0,0,9,1,0
0.71,0.65,4,239,3,0,0,0,9,1,0
0.64,0.56,3,239,3,0,0,0,9,1,0
0.62,0.58,3,148,2,1,0,0,9,1,0
0.81,0.5,4,231,3,1,0,0,9,1,0
0.84,0.54,4,179,2,0,0,0,9,1,0
1.0,0.67,3,181,2,0,0,0,9,1,0
0.72,0.73,5,184,4,1,0,0,9,1,0
1.0,0.99,4,184,4,0,0,0,8,1,0
0.59,0.56,5,162,4,0,0,0,0,1,0
0.85,0.74,3,250,3,1,0,0,0,1,0
0.72,0.82,4,231,3,0,0,0,0,1,0
0.73,0.65,3,165,3,0,0,0,0,1,0
0.9,0.54,3,272,2,0,0,0,0,1,0
0.59,0.65,4,177,2,0,0,0,6,1,0
0.52,0.9,3,133,3,0,0,0,6,1,0
0.85,0.49,4,159,3,0,0,0,6,1,0
0.35,0.4,3,130,3,0,0,0,6,1,0
0.7,0.68,3,185,4,0,0,0,0,1,0
0.58,0.86,3,182,3,0,0,0,1,1,0
0.89,0.5,2,238,4,0,0,0,1,1,0
0.54,0.63,3,211,3,0,0,0,1,1,0
0.55,0.89,4,209,3,0,0,0,1,1,0
0.77,0.62,5,190,3,0,0,0,1,1,0
0.55,0.61,4,272,4,1,0,0,5,1,0
0.6,0.77,3,202,3,0,0,0,7,1,0
0.75,0.9,4,185,3,0,0,0,2,1,0
0.57,0.88,3,176,3,0,0,0,8,1,0
0.69,0.94,4,239,3,0,0,0,9,1,0
0.87,0.98,4,238,3,1,0,0,4,1,0
0.53,0.71,3,125,2,1,0,0,7,1,0
0.75,0.76,3,171,4,0,0,0,7,1,0
0.55,0.91,4,199,3,0,0,0,7,1,0
0.58,0.65,5,187,2,0,0,0,7,1,0
0.99,0.64,4,218,4,0,0,0,2,1,0
0.96,0.86,4,268,3,0,0,0,2,1,0
0.82,0.92,3,257,2,0,0,0,2,1,0
0.88,0.77,4,224,5,1,0,0,3,1,0
0.78,0.97,4,221,4,0,0,0,3,1,0
0.88,0.59,3,224,2,0,0,0,3,1,0
0.91,0.55,3,223,4,1,0,0,9,1,0
0.6,0.68,4,271,4,0,0,0,9,1,0
0.82,0.51,3,210,2,0,0,0,9,1,0
0.67,0.56,4,241,3,0,0,0,9,1,0
0.55,0.61,3,209,3,0,0,0,9,1,0
0.73,0.62,5,186,4,0,0,0,9,1,0
0.59,0.68,4,273,2,0,0,0,9,1,0
0.56,0.99,3,209,2,0,0,0,9,1,0
0.87,0.57,4,175,2,1,0,0,9,1,0
0.77,0.71,5,233,2,0,0,0,9,1,0
0.72,0.81,4,144,2,0,0,0,0,1,0
0.88,0.95,4,234,3,0,0,0,0,1,0
0.91,0.55,2,234,2,0,0,0,0,1,0
0.96,0.6,4,170,2,1,0,0,6,1,0
0.49,0.8,3,238,4,0,0,0,6,1,0
0.59,0.97,5,242,3,0,0,0,6,1,0
0.8,0.87,4,209,3,0,0,0,6,1,0
0.91,0.67,4,206,3,0,0,0,0,1,0
0.94,0.58,5,215,2,0,0,0,1,1,0
0.44,0.61,3,147,4,0,0,0,1,1,0
0.96,0.59,2,265,2,0,0,0,1,1,0
0.55,0.97,4,162,3,0,0,0,1,1,0
0.99,0.54,4,239,3,0,0,0,5,1,0
0.75,0.88,3,224,2,0,0,0,7,1,0
0.66,0.78,4,256,3,0,0,0,2,1,0
0.96,0.57,3,263,3,0,0,0,8,1,0
0.77,0.56,5,226,4,0,0,0,7,1,0
0.73,0.62,3,181,3,0,0,0,7,1,0
0.39,0.68,2,137,3,1,0,0,7,1,0
0.92,0.8,3,211,4,0,0,0,7,1,0
0.94,0.51,4,229,2,1,0,0,7,1,0
0.82,0.65,4,168,3,0,0,0,2,1,0
0.78,0.53,4,177,2,0,0,0,2,1,0
0.61,0.95,4,191,2,0,0,0,3,1,0
0.5,0.53,3,191,2,1,0,0,3,1,0
0.52,0.96,4,125,3,0,0,0,3,1,0
0.89,0.79,4,152,3,0,0,0,3,1,0
0.85,0.52,4,174,2,0,0,0,9,1,0
0.62,0.86,4,135,3,0,0,0,9,1,0
0.38,0.67,2,117,3,0,0,0,9,1,0
0.55,0.49,2,180,5,1,0,0,9,1,0
0.83,0.84,4,146,3,0,0,0,9,1,0
0.62,0.65,3,249,3,0,0,0,9,1,0
0.6,0.54,3,136,3,1,0,0,9,1,0
0.62,0.5,4,198,3,1,0,0,9,1,0
0.64,0.49,5,188,2,0,0,0,0,1,0
0.6,0.7,4,145,6,0,0,0,0,1,0
0.63,0.76,3,176,2,0,0,0,6,1,0
0.67,0.94,2,192,3,0,0,0,6,1,0
0.83,0.9,3,179,2,1,0,0,6,1,0
0.48,0.9,4,224,3,0,0,0,6,1,0
0.89,0.56,4,241,5,0,0,0,0,1,0
0.71,0.96,3,201,3,0,0,0,1,1,0
0.89,0.84,5,168,2,0,0,0,1,1,0
0.38,0.51,2,120,3,0,0,0,1,1,0
0.88,0.92,3,179,3,0,0,0,1,1,0
0.64,0.85,3,250,3,0,0,0,5,1,0
0.65,0.74,4,237,3,1,0,0,7,1,0
0.65,0.81,4,192,3,0,0,0,2,1,0
0.54,0.97,4,258,3,0,0,0,8,1,0
0.69,0.76,4,257,4,0,0,0,9,1,0
0.77,0.78,2,271,3,0,0,0,4,1,0
0.28,0.66,3,184,2,0,0,0,5,1,0
0.65,0.75,3,194,4,1,0,0,7,1,0
0.84,0.65,3,269,2,0,0,0,7,1,0
0.94,0.55,3,160,3,0,0,0,7,1,0
0.89,0.76,4,133,2,0,0,0,2,1,0
0.69,0.75,5,201,3,0,0,0,2,1,0
0.98,0.69,3,274,3,0,0,0,3,1,0
0.3,0.39,3,193,3,1,0,0,0,1,0
0.7,0.38,4,270,2,0,0,0,1,1,0
0.8,0.78,5,266,3,0,0,0,1,1,0
0.36,0.63,2,278,4,0,0,0,1,1,0
0.4,0.61,3,165,2,0,0,0,1,1,0
0.8,0.58,4,175,2,0,0,0,1,1,0
0.98,0.73,4,140,4,0,0,0,5,1,0
0.92,0.67,3,149,3,0,0,0,7,1,0
0.68,1.0,3,205,4,0,0,0,2,1,0
1.0,0.59,3,253,3,0,0,0,8,1,0
0.8,0.54,3,222,4,0,0,0,9,1,0
0.85,0.69,4,216,4,0,0,0,4,1,0
0.69,0.6,3,139,2,0,0,0,5,1,0
0.57,0.52,4,252,2,0,0,0,5,1,0
0.33,0.72,2,173,2,0,0,0,5,1,0
0.64,0.85,4,265,2,0,0,0,2,1,0
0.94,0.48,4,260,4,0,0,0,2,1,0
0.57,0.76,4,164,2,0,0,0,3,1,0
0.75,0.81,2,247,4,0,0,0,3,1,0
0.7,0.92,5,182,3,0,0,0,3,1,0
0.7,0.47,2,238,3,0,0,0,9,1,0
0.61,0.62,3,191,3,0,0,0,9,1,0
0.84,0.72,4,222,2,0,0,0,0,1,0
0.49,0.59,4,265,3,0,0,0,1,1,0
0.86,0.81,3,232,4,0,0,0,1,1,0
0.51,0.71,4,208,3,1,0,0,5,1,0
0.49,0.99,4,258,3,1,0,0,7,1,0
0.49,0.63,3,175,2,0,0,0,2,1,0
0.64,0.52,3,166,3,0,0,0,9,1,0
0.95,0.57,2,263,3,0,0,0,5,1,0
0.88,0.66,4,218,4,1,0,0,5,1,0
0.73,0.68,5,133,2,0,0,0,7,1,0
0.85,0.59,5,236,3,0,0,0,7,1,0
0.9,0.66,5,137,2,0,0,0,2,1,0
0.74,0.99,4,193,3,0,0,0,2,1,0
0.76,0.75,3,239,2,0,0,0,3,1,0
0.73,0.63,3,205,2,1,0,0,3,1,0
0.6,0.73,3,140,5,1,0,0,3,1,0
0.8,0.77,5,256,2,0,0,0,9,1,0
0.53,0.7,4,243,3,0,0,0,9,1,0
0.97,0.63,5,163,3,0,0,0,9,1,0
0.64,0.99,3,167,2,0,0,0,9,1,0
0.6,0.57,5,145,3,1,0,0,9,1,0
1.0,0.6,4,265,4,0,0,0,9,1,0
0.69,0.63,4,272,2,0,0,0,9,1,0
0.53,0.45,5,140,5,0,0,0,9,1,0
0.57,0.89,4,255,3,1,0,0,9,1,0
0.79,0.45,5,131,6,0,0,0,8,1,0
0.68,0.92,4,209,6,0,0,0,8,1,0
0.48,0.51,3,201,2,1,0,0,8,1,0
0.85,0.55,3,226,4,0,0,0,0,1,0
0.35,0.67,2,116,3,0,0,0,1,1,0
0.66,0.93,4,187,2,0,0,0,1,1,0
0.79,0.9,5,184,3,0,0,0,5,1,0
0.88,1.0,5,190,2,0,0,0,7,1,0
0.83,0.64,3,242,3,0,0,0,2,1,0
0.8,0.64,5,204,2,0,0,0,8,1,0
0.72,0.59,4,245,2,0,0,0,4,1,0
0.67,0.61,3,251,2,0,0,0,5,1,0
0.75,0.7,4,179,2,0,0,0,5,1,0
0.65,0.95,4,153,2,0,0,0,5,1,0
0.98,0.98,5,210,6,0,0,0,7,1,0
0.68,0.8,2,257,2,1,0,0,7,1,0
0.52,0.37,3,137,4,0,0,0,7,1,0
0.86,0.57,4,183,3,0,0,0,7,1,0
0.49,0.42,2,266,3,0,0,0,2,1,0
0.77,0.97,3,215,2,0,0,0,3,1,0
0.64,0.83,4,179,3,0,0,0,3,1,0
0.93,0.53,3,217,3,0,0,0,3,1,0
0.96,0.94,5,235,3,0,0,0,3,1,0
0.6,0.97,3,164,2,0,0,0,9,1,0
0.58,0.55,3,178,5,0,0,0,9,1,0
0.52,0.49,5,170,3,0,0,0,9,1,0
0.74,0.79,5,241,3,0,0,0,9,1,0
0.64,0.99,4,222,2,0,0,0,9,1,0
0.93,0.59,3,233,3,0,0,0,9,1,0
0.76,0.49,5,243,3,0,0,0,9,1,0
0.5,0.54,4,175,2,0,0,0,9,1,0
0.79,0.55,4,266,3,0,0,0,9,1,0
0.97,0.95,5,201,2,0,0,0,9,1,0
0.6,0.49,5,259,4,0,0,0,9,1,0
0.84,0.73,5,105,5,0,0,0,8,1,0
0.75,0.99,5,189,3,0,0,0,8,1,0
0.51,0.58,5,173,3,0,0,0,8,1,0
0.67,0.86,3,175,3,0,0,0,0,1,0
0.65,0.71,3,170,2,0,0,0,6,1,0
0.58,0.53,3,287,5,0,0,0,0,1,0
0.67,0.39,2,235,6,0,0,0,1,1,0
0.33,0.39,3,98,3,1,0,0,1,1,0
0.78,0.66,6,105,5,1,0,0,1,1,0
0.58,0.83,3,226,3,0,0,0,1,1,0
0.63,0.59,4,171,4,0,0,0,1,1,0
0.63,0.51,4,153,4,0,0,0,1,1,0
0.59,0.55,3,183,4,0,0,0,5,1,0
0.6,0.9,5,139,3,0,0,0,7,1,0
0.93,0.9,5,210,3,0,0,0,2,1,0
0.78,0.77,2,177,4,0,0,0,8,1,0
0.65,0.6,3,148,2,0,0,0,9,1,0
1.0,0.61,4,198,2,0,0,0,4,1,0
0.96,1.0,3,137,4,1,0,0,5,1,0
0.54,0.97,5,233,3,1,0,0,5,1,0
0.98,0.69,2,204,4,0,0,0,5,1,0
0.34,0.59,2,164,2,0,0,0,7,1,0
0.71,0.53,5,162,2,0,0,0,7,1,0
0.64,0.64,3,180,2,1,0,0,7,1,0
0.71,0.93,2,199,2,0,0,0,7,1,0
0.78,0.5,3,167,2,0,0,0,7,1,0
0.5,0.97,4,217,3,0,0,0,3,1,0
0.82,0.94,3,253,2,0,0,0,3,1,0
0.97,0.94,3,180,3,0,0,0,3,1,0
0.72,0.9,4,225,2,0,0,0,3,1,0
0.98,0.64,4,134,3,1,0,0,9,1,0
0.76,0.73,3,192,2,0,0,0,9,1,0
0.72,0.88,3,224,3,0,0,0,9,1,0
0.96,0.91,3,260,5,0,0,0,9,1,0
0.62,0.78,3,178,3,1,0,0,9,1,0
0.82,0.56,5,180,3,0,0,0,9,1,0
0.59,0.9,3,189,2,0,0,0,9,1,0
0.94,0.73,3,154,3,0,0,0,9,1,0
0.72,0.88,3,236,3,0,0,0,9,1,0
0.53,0.78,5,198,3,0,0,0,9,1,0
0.67,0.83,3,148,3,0,0,0,8,1,0
0.99,0.52,4,205,2,0,0,0,8,1,0
0.64,0.53,4,133,3,0,0,0,8,1,0
0.61,0.57,4,160,3,1,0,0,8,1,0
0.89,0.85,4,201,2,1,0,0,8,1,0
0.61,0.7,5,157,4,0,0,0,8,1,0
0.75,0.81,3,214,3,0,0,0,0,1,0
0.96,0.9,4,164,4,0,0,0,0,1,0
0.5,0.46,3,165,3,0,0,0,1,1,0
0.59,0.59,3,141,3,0,0,0,1,1,0
0.57,0.69,3,154,2,0,0,0,1,1,0
1.0,0.87,3,165,2,0,0,0,1,1,0
0.6,0.59,5,266,2,0,0,0,1,1,0
0.63,0.83,4,159,2,0,0,0,5,1,0
0.8,0.82,3,218,3,0,0,0,7,1,0
0.51,0.96,3,149,4,0,0,0,2,1,0
0.89,0.96,5,239,3,0,0,0,8,1,0
0.83,0.58,4,225,3,0,0,0,9,1,0
0.77,0.74,6,247,3,0,0,0,4,1,0
0.79,0.99,4,183,2,0,0,0,5,1,0
0.63,0.85,5,214,2,0,0,0,5,1,0
0.68,0.48,5,113,2,0,0,0,5,1,0
0.74,0.69,4,244,2,0,0,0,7,1,0
0.61,0.38,2,268,3,0,0,0,7,1,0
0.51,0.53,3,223,2,1,0,0,2,1,0
0.77,0.67,4,225,4,0,0,0,3,1,0
0.84,0.9,3,196,3,1,0,0,3,1,0
0.65,0.57,5,222,3,0,0,0,3,1,0
0.95,0.87,4,135,3,0,0,0,9,1,0
0.8,0.75,4,217,2,0,0,0,9,1,0
0.77,0.85,5,192,2,0,0,0,9,1,0
0.57,0.7,3,172,3,0,0,0,9,1,0
0.92,0.55,4,183,3,0,0,0,9,1,0
1.0,0.71,5,186,2,0,0,0,9,1,0
0.85,0.67,4,163,3,0,0,0,9,1,0
0.57,0.8,4,262,3,0,0,0,9,1,0
0.66,0.68,3,202,3,0,0,0,9,1,0
0.85,0.8,4,248,3,0,0,0,9,1,0
0.99,0.5,5,214,2,0,0,0,9,1,0
0.91,0.82,4,260,4,0,0,0,8,1,0
0.96,0.97,4,260,3,0,0,0,8,1,0
0.49,0.52,4,251,2,0,0,0,8,1,0
0.98,0.61,5,239,3,0,0,0,0,1,0
0.56,1.0,3,141,2,1,0,0,6,1,0
0.56,0.8,5,202,4,0,0,0,6,1,0
0.59,0.89,5,143,3,1,0,0,0,1,0
0.63,0.62,4,286,5,1,0,0,1,1,0
0.97,0.88,5,173,3,0,0,0,1,1,0
0.76,0.7,5,195,3,0,0,0,1,1,0
0.85,0.58,4,167,4,0,0,0,1,1,0
0.68,0.62,3,255,5,0,0,0,1,1,0
0.71,0.73,3,274,3,0,0,0,5,1,0
0.5,0.59,3,192,2,0,0,0,7,1,0
0.61,0.7,3,225,3,0,0,0,2,1,0
0.99,0.65,3,209,2,1,0,0,8,1,0
0.97,0.86,5,222,3,0,0,0,9,1,0
0.82,0.71,5,208,2,0,0,0,4,1,0
0.72,0.68,5,162,5,0,0,0,5,1,0
0.53,0.74,3,135,2,0,0,0,5,1,0
0.55,0.87,4,200,3,0,0,0,5,1,0
0.52,0.53,4,159,4,0,0,0,7,1,0
0.8,0.81,5,156,2,0,0,0,7,1,0
0.51,0.95,4,169,3,1,0,0,7,1,0
0.87,0.67,4,272,4,0,0,0,7,1,0
0.92,0.76,5,246,2,1,0,0,2,1,0
0.6,0.88,3,201,2,0,0,0,3,1,0
0.89,0.93,3,181,3,0,0,0,3,1,0
0.91,0.93,3,238,2,0,0,0,3,1,0
0.35,0.52,3,167,2,0,0,0,3,1,0
0.88,0.68,5,224,2,0,0,0,9,1,0
0.66,0.69,3,182,3,1,0,0,9,1,0
0.93,0.97,5,137,4,0,0,0,1,1,0
0.72,1.0,4,151,2,0,0,0,1,1,0
0.78,0.53,3,152,2,0,0,0,5,1,0
0.55,0.75,4,166,2,0,0,0,7,1,0
0.39,0.86,3,261,2,0,0,0,2,1,0
0.67,0.78,3,235,3,0,0,0,8,1,0
0.61,0.89,3,201,2,0,0,0,9,1,0
0.48,0.64,4,146,2,0,0,0,5,1,0
0.75,0.84,4,195,3,0,0,0,5,1,0
0.87,0.58,4,259,3,0,0,0,5,1,0
0.51,0.54,4,166,4,1,0,0,7,1,0
0.63,0.9,4,188,4,1,0,0,7,1,0
0.6,0.57,3,203,2,0,0,0,7,1,0
0.7,0.99,3,167,3,0,0,0,7,1,0
0.5,0.7,3,159,3,0,0,0,3,1,0
0.53,0.78,5,275,5,0,0,0,3,1,0
0.95,0.43,6,283,2,0,0,0,9,1,0
0.94,0.53,5,169,3,0,0,0,9,1,0
0.49,0.8,3,227,4,1,0,0,9,1,0
0.59,0.57,3,147,4,0,0,0,9,1,0
0.51,0.91,3,227,2,0,0,0,9,1,0
0.66,0.66,4,166,3,0,0,0,9,1,0
0.48,0.97,4,141,2,0,0,0,0,1,0
0.74,0.56,4,254,2,0,0,0,5,1,0
0.58,0.84,4,150,4,1,0,0,7,1,0
0.71,0.72,4,177,3,0,0,0,2,1,0
0.83,0.37,5,101,4,1,0,0,8,1,0
0.63,0.52,3,183,2,0,0,0,9,1,0
0.56,0.61,3,224,3,0,0,0,4,1,0
0.88,0.55,3,263,3,0,0,0,5,1,0
0.69,0.72,3,243,3,0,0,0,5,1,0
0.6,0.98,4,265,2,0,0,0,7,1,0
0.96,0.92,3,196,4,0,0,0,7,1,0
1.0,0.61,6,270,3,0,0,0,7,1,0
0.6,0.74,4,174,3,0,0,0,2,1,0
0.98,0.72,3,262,4,0,0,0,3,1,0
0.55,0.55,5,194,3,1,0,0,3,1,0
0.64,0.5,3,146,3,0,0,0,9,1,0
0.54,0.53,4,245,2,0,0,0,9,1,0
0.58,0.45,3,131,2,0,0,0,9,1,0
0.57,0.37,3,108,4,0,0,0,9,1,0
0.65,0.64,5,206,3,0,0,0,9,1,0
0.6,0.4,3,146,4,1,0,0,9,1,0
0.59,0.45,2,171,2,0,0,0,9,1,0
0.77,0.5,4,173,2,1,0,0,9,1,0
0.5,0.6,4,199,2,0,0,0,9,1,0
0.43,0.77,3,237,3,1,0,0,9,1,0
0.58,0.84,3,258,4,0,0,0,8,1,0
0.66,0.68,4,269,3,1,0,0,8,1,0
0.82,0.54,4,164,3,0,0,0,8,1,0
0.49,0.49,4,256,3,1,0,0,8,1,0
0.99,0.79,4,213,3,0,0,0,8,1,0
0.7,0.57,3,179,2,0,0,0,8,1,0
0.84,0.52,3,232,4,0,0,0,6,1,0
0.7,0.72,2,189,3,0,0,0,7,1,0
0.9,0.5,4,139,2,0,0,0,2,1,0
0.6,0.52,5,140,3,0,0,0,8,1,0
0.73,0.72,5,178,2,0,0,0,4,1,0
0.56,0.67,4,184,3,0,0,0,5,1,0
0.97,0.57,3,144,3,0,0,0,5,1,0
0.77,0.68,3,225,2,0,0,0,7,1,0
0.97,0.81,5,266,2,0,0,0,7,1,0
0.7,0.69,5,154,2,0,0,0,7,1,0
0.78,0.82,4,142,2,1,0,0,7,1,0
0.77,0.87,3,207,4,1,0,0,7,1,0
0.66,0.53,4,162,3,0,0,0,7,1,0
0.76,1.0,5,265,2,0,0,0,2,1,0
0.75,0.98,3,206,2,0,0,0,3,1,0
0.6,0.98,4,192,3,0,0,0,9,1,0
0.72,0.95,4,230,3,0,0,0,9,1,0
1.0,0.6,4,261,3,0,0,0,9,1,0
0.55,0.88,3,173,3,1,0,0,9,1,0
0.3,0.98,2,109,4,1,0,0,9,1,0
0.89,0.59,3,247,4,0,0,0,9,1,0
0.84,0.84,5,163,3,0,0,0,9,1,0
0.67,0.64,4,149,4,0,0,0,9,1,0
0.59,0.75,4,194,2,0,0,0,9,1,0
0.5,0.59,4,157,2,0,0,0,9,1,0
0.95,0.58,5,169,2,0,0,0,8,1,0
0.31,0.53,2,146,3,1,0,0,8,1,0
0.26,0.95,3,195,5,0,0,0,8,1,0
0.89,0.58,3,272,2,0,0,0,8,1,0
0.88,0.68,3,185,2,0,0,0,8,1,0
0.98,0.62,5,260,2,1,0,0,8,1,0
0.52,0.76,4,106,2,1,0,0,6,1,0
0.7,0.57,5,247,3,0,0,0,1,1,0
0.68,0.63,4,148,3,0,0,0,1,1,0
0.66,0.84,5,187,2,1,0,0,1,1,0
0.99,0.58,4,183,3,0,0,0,5,1,0
0.88,0.59,4,240,2,0,0,0,7,1,0
0.56,0.44,2,130,3,0,0,0,8,1,0
0.68,0.85,4,203,2,0,0,0,9,1,0
0.85,0.6,3,218,3,0,0,0,4,1,0
0.95,0.95,4,204,3,1,0,0,5,1,0
0.6,0.77,4,163,3,1,0,0,5,1,0
0.61,0.53,4,183,3,0,0,0,5,1,0
0.55,0.55,4,211,4,0,0,0,7,1,0
0.64,0.78,5,156,5,1,0,0,7,1,0
0.64,0.6,3,196,3,0,0,0,7,1,0
0.87,0.54,4,162,2,0,0,0,7,1,0
0.99,0.64,4,135,2,1,0,0,7,1,0
0.96,0.7,2,273,3,0,0,0,7,1,0
0.53,0.65,3,241,3,0,0,0,7,1,0
0.7,0.39,6,285,4,0,0,0,7,1,0
0.71,0.84,3,139,2,0,0,0,3,1,0
0.87,0.93,4,199,3,0,0,0,9,1,0
0.94,0.84,5,203,3,0,0,0,9,1,0
0.82,0.97,4,243,3,1,0,0,9,1,0
0.78,0.78,3,135,3,0,0,0,9,1,0
0.47,0.55,4,100,4,1,0,0,9,1,0
0.5,0.48,2,150,3,1,0,0,9,1,0
0.75,0.82,4,252,3,0,0,0,9,1,0
0.36,0.39,3,98,3,0,0,0,9,1,0
0.91,0.61,3,262,3,0,0,0,9,1,0
0.87,0.68,3,257,3,0,0,0,9,1,0
0.97,0.94,3,160,3,0,0,0,8,1,0
0.71,0.65,3,190,3,0,0,0,8,1,0
0.83,0.65,3,231,2,0,0,0,8,1,0
0.42,0.51,3,190,4,0,0,0,8,1,0
0.53,0.51,4,181,3,0,0,0,8,1,0
0.56,0.88,4,273,3,0,0,0,8,1,0
0.53,0.49,4,192,2,0,0,0,8,1,0
0.99,0.73,4,224,2,0,0,0,8,1,0
0.48,0.43,3,96,3,0,0,0,8,1,0
0.91,0.5,3,276,4,0,0,0,8,1,0
0.74,0.61,3,228,2,1,0,0,0,1,0
0.79,0.77,4,171,2,0,0,0,1,1,0
0.51,0.95,3,187,2,0,0,0,5,1,0
0.7,0.58,3,205,3,0,0,0,7,1,0
0.84,0.73,5,230,4,1,0,0,2,1,0
0.9,0.52,4,167,3,1,0,0,9,1,0
0.96,0.53,3,166,3,0,0,0,5,1,0
0.87,1.0,3,148,3,0,0,0,5,1,0
0.88,0.58,2,123,4,0,0,0,7,1,0
0.55,0.99,3,158,3,0,0,0,7,1,0
0.89,0.86,3,223,2,0,0,0,7,1,0
0.58,0.69,3,252,3,0,0,0,7,1,0
0.58,0.96,5,143,2,0,0,0,7,1,0
0.54,0.65,5,206,4,1,0,0,7,1,0
0.59,0.54,4,210,3,0,0,0,7,1,0
0.49,0.75,4,259,3,1,0,0,9,1,0
0.7,0.74,4,150,3,1,0,0,9,1,0
0.44,0.58,4,152,3,0,0,0,9,1,0
0.63,0.74,5,227,2,0,0,0,9,1,0
0.87,0.77,4,261,3,0,0,0,9,1,0
0.82,0.53,4,162,3,1,0,0,9,1,0
0.97,0.89,4,193,3,0,0,0,9,1,0
0.9,0.81,4,144,2,0,0,0,9,1,0
0.58,0.94,4,225,2,0,0,0,9,1,0
0.77,0.5,5,170,2,0,0,0,8,1,0
0.89,0.75,4,246,3,1,0,0,8,1,0
0.64,0.72,4,254,3,0,0,0,8,1,0
0.31,0.79,2,193,4,0,0,0,8,1,0
0.6,0.88,4,175,3,0,0,0,8,1,0
